Project, Channel safety score, Global deadlock score, Link 
lightningnetwork--lnd:sweep++RegisterBlockEpochNtfn137.pml,0,0,https://github.com/lightningnetwork/lnd/blob/ff897db293ab0e59abdefcb438d0ef42ebc91ff5/sweep/test_utils.go#L137
prometheus--alertmanager:mem++Subscribe101.pml,0,0.5,https://github.com/prometheus/alertmanager/blob/3f46b62d75da4d68d2098388797e6a61fcc5e043/provider/mem/mem.go#L101
mozilla--mig:example++Run92.pml,0,1,https://github.com/mozilla/mig/blob/9e7e4f5258051e9edc94e407821f693e9d8c85ea/modules/example/example.go#L92
prometheus--prometheus:scrape++TargetsActive286.pml,0,0,https://github.com/prometheus/prometheus/blob/b7fe028740b7b36a31c2deda1e2b74aa566fc0ee/scrape/manager.go#L286
kubernetes--client-go:certificate++Start273.pml,0,0,https://github.com/kubernetes/client-go/blob/fc034b4b7616a76e021660b265df0211e060f6b6/util/certificate/certificate_manager.go#L273
hashicorp--packer:ncloud++waiterMemberServerImageStatus11.pml,0,0,https://github.com/hashicorp/packer/blob/94e22e666440c3ceb633cc0ea96d9a7f345d736e/builder/ncloud/waiter_server_image_status.go#L11
xtaci--gonet:helper++init14.pml,0,1,https://github.com/xtaci/gonet/blob/7e529c8dbaca6cf426827f9a9aa5ac0076dc24ce/src/helper/rand.go#L14
mattes--migrate:migrate++Steps231.pml,0,1,https://github.com/mattes/migrate/blob/4768a648fbd9e04389a73a21139d14a4ccb1a61a/migrate.go#L231
docker--machine:commands++runActionForeachMachine456.pml,0.4166666666666667,0.5,https://github.com/docker/machine/blob/b170508bf44c3405e079e26d5fdffe35a64c6972/commands/commands.go#L456
mozilla--mig:audit++RunPersist114.pml,0,1,https://github.com/mozilla/mig/blob/9e7e4f5258051e9edc94e407821f693e9d8c85ea/modules/audit/audit.go#L114
github--orchestrator:kv++DistributePairs101.pml,0,0,https://github.com/github/orchestrator/blob/6105fd97bfceb293ac5ca1420e0ee01692ab3577/go/kv/consul.go#L101
intelsdi-x--snap:client++pluginUploadRequest300.pml,0,1,https://github.com/intelsdi-x/snap/blob/e3a6c8e39994b3980df0c7b069d5ede810622952/mgmt/rest/client/client.go#L300
convox--rack:local++checkKubectl285.pml,0,0,https://github.com/convox/rack/blob/ee5e31801fa5f2e69aa3bd41339db0b4f64c82fe/provider/local/system.go#L285
nfnt--resize:resize++Resize82.pml,0,0,https://github.com/nfnt/resize/blob/83c6a9932646f83e3267f353373d47347b6036b2/resize.go#L82
rkt--rkt:aci++NewServer324.pml,0,0,https://github.com/rkt/rkt/blob/171c416fac02516604e48d2e65153dd55a12513e/tests/testutils/aci-server/server.go#L324
gohugoio--hugo:hugolib++renderPages60.pml,0,0,https://github.com/gohugoio/hugo/blob/2c8b5d9165011c4b24b494e661ae60dfc7bb7d1b/hugolib/site_render.go#L60
golang--net:nettest++testCloseTimeout315.pml,0,0,https://github.com/golang/net/blob/6772e930b67bb09bf22262c7378e7d2f67cf59d1/nettest/conntest.go#L315
influxdata--telegraf:couchdb++Gather107.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/couchdb/couchdb.go#L107
mattermost--mattermost-server:app++AddUserToTeam482.pml,0,0,https://github.com/mattermost/mattermost-server/blob/caeda90b246b2830ffc29901efce685a08d638fa/app/team.go#L482
src-d--go-git:packfile++ObjectsToPack36.pml,0,0,https://github.com/src-d/go-git/blob/8b0c2116cea2bbcc8d0075e762b887200a1898e1/plumbing/format/packfile/delta_selector.go#L36
moby--moby:containerfs++CopyFileWithTar92.pml,0,0,https://github.com/moby/moby/blob/0456e058d2b60606d4374cd975c635dfe7673f17/pkg/containerfs/archiver.go#L92
nsqio--nsq:clusterinfo++GetNSQDTopicProducers428.pml,0,0,https://github.com/nsqio/nsq/blob/8adb229f70538c6f6554b98285a33552bcb5832c/internal/clusterinfo/data.go#L428
zyedidia--micro:config++init14.pml,0,0,https://github.com/zyedidia/micro/blob/cf35b8021c9032b83f8a3158a045ab2429530ce4/internal/config/autosave.go#L14
grpc--grpc-go:grpc++serveStreams857.pml,0,0,https://github.com/grpc/grpc-go/blob/504caa93c53934ac0367ba2636aa1c8147372a43/server.go#L857
AsynkronIT--protoactor-go:router++spawn61.pml,0,1,https://github.com/AsynkronIT/protoactor-go/blob/90c8f2d201d86d5215e1d6f39fd36f88ccf9fdf1/router/config.go#L61
gocircuit--circuit:tube++scrubSync177.pml,0,0,https://github.com/gocircuit/circuit/blob/fd2add79ac1e5c203803f3e845169584c2aafaa5/tissue/tube/tube.go#L177
yunabe--lgo:gojupyterscaffold++Loop177.pml,0,0,https://github.com/yunabe/lgo/blob/42c42d410fdf64ea6148f63afd6040267a259c20/jupyter/gojupyterscaffold/gojupyterscaffold.go#L177
chrislusf--seaweedfs:msgclient++setupPublisherClient48.pml,0,0,https://github.com/chrislusf/seaweedfs/blob/e439b65e387609b2a761d9a976c0efc44060dff5/weed/messaging/msgclient/publisher.go#L48
kubernetes--kubernetes:apiclient++WaitForKubeletAndFunc159.pml,0,0,https://github.com/kubernetes/kubernetes/blob/d70ee902fddc682863a3cc4f0d8eac0223ebf70b/cmd/kubeadm/app/util/apiclient/wait.go#L159
keybase--client:libkbfs++StallMDOp147.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/kbfs/libkbfs/test_stallers.go#L147
improbable-eng--thanos:receive++Sync189.pml,0,0,https://github.com/improbable-eng/thanos/blob/d587ac90f67da1894af8ef62547d8e0dfb3cc5f6/pkg/receive/multitsdb.go#L189
zricethezav--gitleaks:scan++Scan43.pml,0,1,https://github.com/zricethezav/gitleaks/blob/8be91eea5d8ce3fa586da720e25dd321f1482db6/scan/nogit.go#L43
aws--aws-sdk-go:s3manager++download299.pml,0,1,https://github.com/aws/aws-sdk-go/blob/be10aadefc0a3b97e8cdbc09d9693f633cfed290/service/s3/s3manager/download.go#L299
coreos--fleet:main++lazyCreateUnits778.pml,0,0.6666666666666666,https://github.com/coreos/fleet/blob/4522498327e92ffe6fa24eaa087c73e5af4adb53/fleetctl/fleetctl.go#L778
chrislusf--glow:driver++OnExit28.pml,0,0,https://github.com/chrislusf/glow/blob/4c40a2717eee6512247ce30ab8a8428348d6d9e9/driver/context_driver_on_interrupt.go#L28
vuvuzela--vuvuzela:mixnet++addOnions851.pml,0,0,https://github.com/vuvuzela/vuvuzela/blob/55ba49f81ad006877ae6b4d76c0958a3ee956441/mixnet/mixnet.go#L851
elastic--beats:mqtt++newInput70.pml,0,0,https://github.com/elastic/beats/blob/1327562b17cf06c430a2ad668ba22a3f836606a4/filebeat/input/mqtt/input.go#L70
moby--moby:service++list375.pml,0,0,https://github.com/moby/moby/blob/0456e058d2b60606d4374cd975c635dfe7673f17/volume/service/store.go#L375
Workiva--go-datastructures:hilbert++fetchKeysInParallel193.pml,0,0,https://github.com/Workiva/go-datastructures/blob/0819bcaf26091e7c33585441f8961854c2400faa/rtree/hilbert/tree.go#L193
uber--prototool:file++walkAndGetAllProtoFiles213.pml,0,0,https://github.com/uber/prototool/blob/a6d064684c011c8482f4218c681a66a64031fb1d/internal/file/proto_set_provider.go#L213
kubernetes--kubernetes:status++NewNodeConfigStatus80.pml,0,0,https://github.com/kubernetes/kubernetes/blob/d70ee902fddc682863a3cc4f0d8eac0223ebf70b/pkg/kubelet/kubeletconfig/status/status.go#L80
github--git-sizer:sizes++ScanRepositoryUsingGraph16.pml,0,0,https://github.com/github/git-sizer/blob/951a51bd37e5e3454850d471b05d9d51d4851b74/sizes/graph.go#L16
grpc--grpc-go:buffer++Drain240.pml,0,0,https://github.com/grpc/grpc-go/blob/504caa93c53934ac0367ba2636aa1c8147372a43/internal/profiling/buffer/buffer.go#L240
influxdata--telegraf:httpjson++Gather125.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/httpjson/httpjson.go#L125
mperham--inspeqtor:inspeqtor++scan283.pml,0,1,https://github.com/mperham/inspeqtor/blob/ea4f56394811af5171c0746ab805a97946d82a38/inspeqtor.go#L283
linuxkit--linuxkit:main++BootInstanceAndWait197.pml,0,0,https://github.com/linuxkit/linuxkit/blob/1b8e6c586bff91b77938404554692220b0402b56/src/cmd/linuxkit/scaleway.go#L197
minio--minio:cmd++DeleteObjects826.pml,0,0,https://github.com/minio/minio/blob/3163a660aa79b75b725a0c6f152557e6253b900f/cmd/erasure-object.go#L826
keybase--kbfs:dokan++Mount20.pml,0,0,https://github.com/keybase/kbfs/blob/a4a00254ce4a3f4cf9d19ca56085d4964f1a7f64/dokan/dokan.go#L20
dgraph-io--dgraph:worker++ProcessBackupRequest96.pml,0,0.2222222222222222,https://github.com/dgraph-io/dgraph/blob/ee0b99586ab740fbdec6da78605624c7feba2e5d/worker/backup_ee.go#L96
hashicorp--packer:googlecompute++DeleteDisk173.pml,0,0,https://github.com/hashicorp/packer/blob/94e22e666440c3ceb633cc0ea96d9a7f345d736e/builder/googlecompute/driver_mock.go#L173
letsencrypt--boulder:ra++checkInvalidAuthorizationLimits456.pml,0,0,https://github.com/letsencrypt/boulder/blob/9464d025d1e336ccb5f366e4499ebe9e9596e8d1/ra/ra.go#L456
vitessio--vitess:topotools++RebuildKeyspaceLocked50.pml,0,0,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/vt/topotools/rebuild_keyspace.go#L50
dominikh--go-tools:runner++Run1106.pml,0.75,0.25,https://github.com/dominikh/go-tools/blob/c5ce990a4e39053fda5229d7ac0877c5d78dd84d/lintcmd/runner/runner.go#L1106
Terry-Mao--goim:job++Close162.pml,0,1,https://github.com/Terry-Mao/goim/blob/a659457af68a7660b2869b16ef8345a36b5837bb/internal/job/comet.go#L162
keybase--client:libkb++HandleChatAttachmentDownloadComplete1471.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1471
ncw--rclone:b2++purge1152.pml,0,0,https://github.com/ncw/rclone/blob/80e63af4703730923a97b65fae4d5b712de846c9/backend/b2/b2.go#L1152
keybase--client:libkbfs++RequestRekeyAndWaitForOneFinishEvent566.pml,0,1,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/kbfs/libkbfs/rekey_fsm.go#L566
Workiva--go-datastructures:merge++MultithreadedSortComparators23.pml,0.8888888888888888,0,https://github.com/Workiva/go-datastructures/blob/0819bcaf26091e7c33585441f8961854c2400faa/sort/sort.go#L23
jpmorganchase--quorum:rawdb++InitDatabaseFromFreezer36.pml,0,0.875,https://github.com/jpmorganchase/quorum/blob/7b726385216c44e55fc6b6191a022fe598c102d4/core/rawdb/freezer_reinit.go#L36
intelsdi-x--snap:control++LoadPlugin356.pml,0,1,https://github.com/intelsdi-x/snap/blob/e3a6c8e39994b3980df0c7b069d5ede810622952/control/plugin_manager.go#L356
vitessio--vitess:wrangler++refreshMasters588.pml,0,0,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/vt/wrangler/keyspace.go#L588
wallix--awless:inspectors++Inspect44.pml,0,0,https://github.com/wallix/awless/blob/44e892b4961fc09abf82f61de2ffeb66a20c82b7/inspect/inspectors/pricer.go#L44
juju--juju:azure++foreachVolume512.pml,0,0,https://github.com/juju/juju/blob/af21dceaf489e65417c11a49921a03bf188480cd/provider/azure/storage.go#L512
dgraph-io--dgraph:worker++ExportOverNetwork848.pml,0,0,https://github.com/dgraph-io/dgraph/blob/ee0b99586ab740fbdec6da78605624c7feba2e5d/worker/export.go#L848
gorilla--websocket:websocket++newConn284.pml,0,0,https://github.com/gorilla/websocket/blob/c3dd95aea9779669bb3daafbd84ee0530c8ce1c1/conn.go#L284
Masterminds--glide:repo++ConcurrentUpdate510.pml,0,0.2222222222222222,https://github.com/Masterminds/glide/blob/b94b39d657d8abcccba6545e148f1201aee6ffec/repo/installer.go#L510
kubernetes--autoscaler:core++drainNode1196.pml,0,0,https://github.com/kubernetes/autoscaler/blob/a9cf777cfb591b1244eb94633bfa248d77c41557/cluster-autoscaler/core/scale_down.go#L1196
convox--rack:aws++IndexDownload51.pml,0,0.8333333333333334,https://github.com/convox/rack/blob/ee5e31801fa5f2e69aa3bd41339db0b4f64c82fe/provider/aws/index.go#L51
vitessio--vitess:wrangler++ValidateVersionShard104.pml,0,0,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/vt/wrangler/version.go#L104
kubernetes--kubernetes:deployment++waitForDeploymentCompleteAndCheckRollingAndMarkPodsReady241.pml,0,0,https://github.com/kubernetes/kubernetes/blob/d70ee902fddc682863a3cc4f0d8eac0223ebf70b/test/integration/deployment/util.go#L241
aws--aws-sdk-go:s3manager++upload564.pml,0,1,https://github.com/aws/aws-sdk-go/blob/be10aadefc0a3b97e8cdbc09d9693f633cfed290/service/s3/s3manager/upload.go#L564
contribsys--faktory:main++run69.pml,0,0,https://github.com/contribsys/faktory/blob/91313ba1c503a4f5faf4eb4ee830e6ca9fe62509/test/load/main.go#L69
libp2p--go-libp2p:basichost++doSync132.pml,0,0,https://github.com/libp2p/go-libp2p/blob/1c850e1293995d06f65d47b11be9d8502be49fee/p2p/host/basic/natmgr.go#L132
keybase--client:libkb++NewLoopbackConnPair60.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/loopback.go#L60
elastic--beats:consumergroup++fetchGroupInfo35.pml,0,1,https://github.com/elastic/beats/blob/1327562b17cf06c430a2ad668ba22a3f836606a4/metricbeat/module/kafka/consumergroup/query.go#L35
hashicorp--terraform:slowmessage++Do16.pml,0,0,https://github.com/hashicorp/terraform/blob/1c7c53adbbf7c33713c1cf6696215132cf7eaf90/helper/slowmessage/slowmessage.go#L16
elastic--beats:metrics++Metrics73.pml,0,0,https://github.com/elastic/beats/blob/1327562b17cf06c430a2ad668ba22a3f836606a4/x-pack/metricbeat/module/gcp/metrics/metrics_requester.go#L73
codetainerapp--codetainer:archive++CmdStream803.pml,0,0,https://github.com/codetainerapp/codetainer/blob/30b2c5bc1ac527f906d446b7d5b12403b4a13354/Godeps/_workspace/src/github.com/fsouza/go-dockerclient/external/github.com/docker/docker/pkg/archive/archive.go#L803
vitessio--vitess:wrangler++ValidateSchemaShard146.pml,0,0,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/vt/wrangler/schema.go#L146
ReactiveX--RxGo:rxgo++Never288.pml,0,0,https://github.com/ReactiveX/RxGo/blob/a5530d2b0d75b92b95f49f0e29d83f3460701498/factory.go#L288
hashicorp--packer:googlecompute++AddToInstanceMetadata736.pml,0,1,https://github.com/hashicorp/packer/blob/94e22e666440c3ceb633cc0ea96d9a7f345d736e/builder/googlecompute/driver_gce.go#L736
wallix--awless:main++loadAllRefs127.pml,0,0,https://github.com/wallix/awless/blob/44e892b4961fc09abf82f61de2ffeb66a20c82b7/gen/aws/generators/paramsdoc.go#L127
tobyhede--go-underscore:un++eachSliceP100.pml,0,0,https://github.com/tobyhede/go-underscore/blob/ea55fc9569918f099b1dfa785088434e5c53544d/each.go#L100
tendermint--tendermint:consensus++WALGenerateNBlocks30.pml,0,0,https://github.com/tendermint/tendermint/blob/62d7a5d0282f70b035b5b6ff925f4015d81216e5/test/maverick/consensus/wal_generator.go#L30
nanomsg--mangos:xrespondent++SetOption234.pml,0,0,https://github.com/nanomsg/mangos/blob/233273ca2095032478c1e6c44d120e34e8c8536a/protocol/xrespondent/xrespondent.go#L234
influxdata--telegraf:bind++Gather51.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/bind/bind.go#L51
google--gops:goprocess++findAll41.pml,0,0,https://github.com/google/gops/blob/268f11e4fcde1604b8593e6bc35eb6e138699cb5/goprocess/gp.go#L41
fvbock--endless:main++main105.pml,0,0,https://github.com/fvbock/endless/blob/447134032cb6a86814f570257390a379982dfc61/test/test_restarting.go#L105
pachyderm--pachyderm:metrics++reportAndFlushUserAction98.pml,0,0,https://github.com/pachyderm/pachyderm/blob/923f5743ea09a6e528ef65e28177648432f46b2d/src/server/pkg/metrics/metrics.go#L98
google--periph:as7262++New35.pml,0,0,https://github.com/google/periph/blob/688e66ebfa5a498d3cf9b55f2233db0edd90754d/experimental/devices/as7262/as7262.go#L35
chrislusf--seaweedfs:shell++parallelCopyEcShardsFromSource209.pml,0,0,https://github.com/chrislusf/seaweedfs/blob/e439b65e387609b2a761d9a976c0efc44060dff5/weed/shell/command_ec_encode.go#L209
sjwhitworth--golearn:meta++Fit83.pml,0,0,https://github.com/sjwhitworth/golearn/blob/cde96fa8267f26f540084e12ae6f082fcf776f6e/meta/bagging.go#L83
tsuru--tsuru:autoscale++removeMultipleNodes399.pml,0,0,https://github.com/tsuru/tsuru/blob/acb87a16aa1c971080a7771119155c44e5eab9f2/autoscale/autoscale.go#L399
stripe--veneur:veneur++Serve377.pml,0,0,https://github.com/stripe/veneur/blob/590f2c060515bd818c0e566047256590cf41b838/proxy.go#L377
nuclio--nuclio:common++RenderFunctions24.pml,0,0,https://github.com/nuclio/nuclio/blob/72501aefe67e58c915680d0d457006424076f081/pkg/nuctl/command/common/renderers.go#L24
kubernetes--kubernetes:vsphere++GenerateNodeMap62.pml,0.6666666666666666,0,https://github.com/kubernetes/kubernetes/blob/d70ee902fddc682863a3cc4f0d8eac0223ebf70b/test/e2e/storage/vsphere/nodemapper.go#L62
mattermost--mattermost-server:app++MentionsToPublicChannels293.pml,0,0,https://github.com/mattermost/mattermost-server/blob/caeda90b246b2830ffc29901efce685a08d638fa/app/command.go#L293
centrifugal--centrifugo:api++Broadcast83.pml,0,0,https://github.com/centrifugal/centrifugo/blob/5b2949d1431f468d0439f1c484d15819ade98b0a/internal/api/api.go#L83
istio--istio:v1alpha3++NewConfigGenTest95.pml,0,0,https://github.com/istio/istio/blob/9edccdbf287c54952088c88a53254954a0cede32/pilot/pkg/networking/core/v1alpha3/fake.go#L95
prometheus--alertmanager:mem++GetPending123.pml,0,0.25,https://github.com/prometheus/alertmanager/blob/3f46b62d75da4d68d2098388797e6a61fcc5e043/provider/mem/mem.go#L123
soundcloud--roshi:cluster++Insert152.pml,0,0,https://github.com/soundcloud/roshi/blob/3386d6e0563cf5920a7d3f310fbe0adc934e3fa5/cluster/cluster.go#L152
influxdata--telegraf:kapacitor++Gather52.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/kapacitor/kapacitor.go#L52
stripe--veneur:proxysrv++sendMetrics190.pml,0,0,https://github.com/stripe/veneur/blob/590f2c060515bd818c0e566047256590cf41b838/proxysrv/server.go#L190
keybase--client:libkb++HandleChatJoinedConversation1254.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1254
google--mtail:vm++CompileAndRun201.pml,0,0,https://github.com/google/mtail/blob/465f0c9c3ef4bc65517a1d36f61e5da8e76e63c0/internal/vm/loader.go#L201
mattes--migrate:migrate++Down284.pml,0,1,https://github.com/mattes/migrate/blob/4768a648fbd9e04389a73a21139d14a4ccb1a61a/migrate.go#L284
vitessio--vitess:event++Fire40.pml,0,0,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/event/hooks.go#L40
vitessio--vitess:logutil++NewChannelLogger218.pml,0,0,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/vt/logutil/logger.go#L218
coreos--clair:main++reportAction105.pml,0,1,https://github.com/coreos/clair/blob/9254ab66ea7f1b9711242026045da35b7ffa2782/cmd/clairctl/report.go#L105
vitessio--vitess:vtadmin++GetGates117.pml,0,0,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/vt/vtadmin/api.go#L117
openshift--origin:networking++parallelTest162.pml,0.4444444444444444,0.2222222222222222,https://github.com/openshift/origin/blob/56333ce08d76ca93e3930a2eeb1445fdd337de39/test/extended/networking/internal_ports.go#L162
cayleygraph--cayley:client++QuadWriter76.pml,0,0,https://github.com/cayleygraph/cayley/blob/f5fd4c04a4ff6460144d6e14eca43aa20538e4ae/client/client.go#L76
iron-io--functions:server++New76.pml,0,0,https://github.com/iron-io/functions/blob/d59d7d1c40b2ff26b1afee31bde64df444e96525/api/server/server.go#L76
github--orchestrator:inst++ReadTopologyInstanceBufferable307.pml,0,0,https://github.com/github/orchestrator/blob/6105fd97bfceb293ac5ca1420e0ee01692ab3577/go/inst/instance_dao.go#L307
docker--libnetwork:networkdb++sendNodeEvent71.pml,0,0,https://github.com/docker/libnetwork/blob/954d1ddc998d8b6eb93afb628ae8ca122e53bca8/networkdb/broadcast.go#L71
tsuru--tsuru:container++SafeAttachWaitContainer571.pml,0,0,https://github.com/tsuru/tsuru/blob/acb87a16aa1c971080a7771119155c44e5eab9f2/provision/docker/container/container.go#L571
kubernetes--minikube:node++Start83.pml,0,0,https://github.com/kubernetes/minikube/blob/caf59caaea357eef1ac1811ec514d883297523b6/pkg/minikube/node/start.go#L83
jaegertracing--jaeger:queue++Resize183.pml,0,0,https://github.com/jaegertracing/jaeger/blob/1cd272535cc11895bbacf7c3fcb7b095ef0935f3/pkg/queue/bounded_queue.go#L183
influxdata--telegraf:leofs++Gather163.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/leofs/leofs.go#L163
